id_product,nombre_prestashop,nombre_erp,referencia,ean13,codigo_match,unidad_erp,unidad_mariadb_inferida,factor_conversion_precio,inventario_erp_192_168_0_231,inventario_para_mariadb,inventario_mariadb,pendiente,final_sync,precio_mariadb,precio_erp,precio_para_mariadb,otras_listas_precios_erp,servidor_sync,accion
7379,"Infusión Tosh Jengibre, Limoncillo, Te verde, Canela, Cúrcuma y lima X20 unidades","","28139","2115037","28139","","",1.000000,SIN_MATCH,SIN_MATCH,17,0,SIN_MATCH,8394.96,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7380,"Brownie Mr Brown Minix X15 unidades","","25949","6081339","25949","","",1.000000,SIN_MATCH,SIN_MATCH,26,0,SIN_MATCH,13235.29,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7381,"Mentas Heladas Colombina X50 unidades","","2062","1001474","2062","","",1.000000,SIN_MATCH,SIN_MATCH,62,0,SIN_MATCH,4327.73,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7382,"Cafe Juan Valdez Liof X150gr","","28736","1637829","28736","","",1.000000,SIN_MATCH,SIN_MATCH,28,0,SIN_MATCH,39952.38,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7383,"Café Juan Valdez Liof X95gr","","23251","1631469","23251","","",1.000000,SIN_MATCH,SIN_MATCH,81,0,SIN_MATCH,30952.38,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7384,"Chocolate Luker X156gr Splenda Pastilla","","23483","8204488","23483","","",1.000000,SIN_MATCH,SIN_MATCH,59,0,SIN_MATCH,13523.81,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7385,"Ponqué Bimbo Bimboletes  vainilla X8 unidades","","28265","6289209","28265","","",1.000000,SIN_MATCH,SIN_MATCH,48,0,SIN_MATCH,7016.81,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7386,"Galleta Brink X10unidades Vainilla","","28773","1269935","28773","","",1.000000,SIN_MATCH,SIN_MATCH,94,0,SIN_MATCH,8319.33,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7387,"Trululu Helado Fresa X54gr","","28710","3056714","28710","","",1.000000,SIN_MATCH,SIN_MATCH,140,0,SIN_MATCH,2394.96,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7389,"Chocoramo Esquinas X50gr","PONQUE CHOCORAMO ESQUINA 50G","25748","7702914602761","7702914602761","UND","UND",1.000000,35,35,35,0,35,2689.08,3200.00,3200.00,"Lista 1: 3200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7390,"Ponqué Bimbo LonchiMix X5 unidades X141gr","PONQUE BIMBO LONCHEMIX 141G 5U","25950","7705326081292","7705326081292","PAQ","PAQ",1.000000,27,27,27,0,27,5462.18,6500.00,6500.00,"Lista 1: 6500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7391,"Gomas Trululu Gusanos Ácidos X70gr","GOMAS TRULULU 70G GUSANO ACIDO","26474","7702993051733","7702993051733","UND","UND",1.000000,0,0,0,0,0,1848.74,2200.00,2200.00,"Lista 1: 2200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7392,"Gomas Trululu Sandia Acidas X70gr","GOMAS TRULULU 70G SANDIA ACIDA","27975","7702993051818","7702993051818","UND","UND",1.000000,0,0,0,0,0,1848.74,2200.00,2200.00,"Lista 1: 2200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7393,"Barrilete Super X15 unidades X120gr","BARRILETE 120G SUPER COCO 15U","28720","7702993031872","7702993031872","UND","UND",1.000000,17,17,17,0,17,3109.24,3700.00,3700.00,"Lista 1: 3700.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7394,"Café Oma X300gr BreakFast","CAFE OMA 300G BREAKFAST","21138","7702747896580","7702747896580","UND","UND",1.000000,48,48,49,0,48,21428.57,22500.00,22500.00,"Lista 1: 22500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7395,"Galleta Wafer Milo de Chocolate X33 Gr","WAFER MILO 33G","28612","7702024181729","7702024181729","UND","UND",1.000000,0,0,0,0,0,1596.64,1900.00,1900.00,"Lista 1: 1900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7396,"Galletas Wafer Bridge Coffe X87gr","WAFER BRIDGE 87G COFFEE","6198","7702011070425","7702011070425","PAQ","PAQ",1.000000,69,69,69,0,69,3445.38,4100.00,4100.00,"Lista 1: 4100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7397,"Galletas Morenitas X23.4gr","GALLETA MORENITAS 23.4G CJAX24U","27765","7702024007203","7702024007203","UND","UND",1.000000,81,81,82,0,81,1260.50,1500.00,1500.00,"Lista 1: 1500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7398,"Chicles Trident YerbaBuena   X18 Und X30gr","TRIDENT HIERBA BUENA 30G 18U","22015","7506105606060","7506105606060","UND","UND",1.000000,143,143,143,0,143,3697.48,4400.00,4400.00,"Lista 1: 4400.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7399,"Halls Fruti Mik X250gr","HALLS FRUIT MIX 25G","25472","7622210427199","7622210427199","UND","UND",1.000000,94,94,93,0,94,1672.27,1990.00,1990.00,"Lista 1: 1990.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7400,"Tosh Infusión Toronja, Hoja de naranjo y Manzanilla X20 Unidades","TOSH INFUSION 24G TORONJIL MANZANILLA HOJA NARANJO 20U","28140","7702032114221","7702032114221","CJA","CJA",1.000000,25,25,28,0,25,8361.34,9950.00,9950.00,"Lista 1: 9950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7401,"Galletas Saltinas Dore X5 tacos X525gr","SALTINAS 5TAC 525G DORE","13276","7702024725633","7702024725633","UND","UND",1.000000,56,56,56,0,56,10504.20,12500.00,12500.00,"Lista 1: 12500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7402,"Galletas Saltin Noel X2 tacos X200gr","SALTIN 2TAC 200G MENOS SODIO","28658","7702025150946","7702025150946","UND","UND",1.000000,123,123,147,0,123,3865.55,4600.00,4600.00,"Lista 1: 4600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7404,"Mogollas Santa Clara Chip X400gr X10unidades","MOGOLLA SANTA CLARA 400G CHIP 10U","4970","7702766083381","7702766083381","UND","UND",1.000000,25,25,26,0,25,7900.00,7900.00,7900.00,"Lista 1: 7900.00000000",192.168.0.231,ACTUALIZAR_STOCK
7405,"Galletas Colombina Muuu.. X6 unidades X204gr","MUU CHOCOLATE 204G 6U","26099","7702011201515","7702011201515","PAQ","PAQ",1.000000,64,64,65,0,64,4873.95,5800.00,5800.00,"Lista 1: 5800.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7406,"Galletas Ducales X500gr X 5 tacos","DUCALES 5TAC 500G","13905","7702025149520","7702025149520","UND","UND",1.000000,1074,1074,1083,0,1074,10252.10,12200.00,12200.00,"Lista 1: 12200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7407,"Tosh Miel X9 unidades X243gr","TOSH GALLETA 243G 9U CJAX24U","25787","7702025148448","7702025148448","UND","UND",1.000000,292,292,292,0,292,7815.13,9300.00,9300.00,"Lista 1: 9300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7408,"Gomas Grissly Gusanos Ácidos X70gr","","28787","011165411","28787","","",1.000000,SIN_MATCH,SIN_MATCH,115,0,SIN_MATCH,1848.74,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7409,"Cafe Nescafe Dolca X85gr","CAFE NESCAFE  85G DOLCA","8824","02459998","8824","UND","UND",1.000000,117,117,118,0,117,12857.14,13500.00,13500.00,"Lista 1: 13500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7410,"Compota Ma X160gr Pera","COMPOTA SANJORGE 150G","6418","014568851","6418","UND","UND",1.000000,0,0,44,0,0,3697.48,4400.00,4400.00,"Lista 1: 4400.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7411,"Galletas Saltinas Mantequilla X480gr Max Ahorro","SALTINAS MAX AHORRO 480G MANTEQUILLA","24891","7702024561330","7702024561330","UND","UND",1.000000,63,63,63,0,63,8487.39,10100.00,10100.00,"Lista 1: 10100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7412,"Rey Todo Propósito X60gr Tapa Molino","TODO/PROPS REY 60G MOLIDA","20607","7702175160109","7702175160109","FCO","FCO",1.000000,0,0,0,0,0,8151.26,9700.00,9700.00,"Lista 1: 9700.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7413,"Salsa de Soya La Coruña X1000ml","SALSA SOYA LA CORUÑA 1000G","27702","7702312240312","7702312240312","UND","UND",1.000000,16,16,15,0,16,15924.37,18950.00,18950.00,"Lista 1: 18950.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7414,"Salsa de Soya La Coruña X500ml","SALSA SOYA LA CORUÑA 500ML FRASCO","28886","7702312542355","7702312542355","UND","UND",1.000000,0,0,0,0,0,10252.10,12200.00,12200.00,"Lista 1: 12200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7415,"Milo Tetra X6 unidades X180ml caja","MILO 180ML LIQUIDA TETRA 6U","15059","7702024059547","7702024059547","PAQ","PAQ",1.000000,9,9,9,0,9,16722.69,19900.00,19900.00,"Lista 1: 19900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7416,"Ají Azteca Jalapeños X220gr","AJI AZTECA 220G JALAPEÑOS","22075","7707203590286","7707203590286","FCO","FCO",1.000000,0,0,0,0,0,7941.18,9450.00,9450.00,"Lista 1: 9450.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7417,"Salsa Amazon X355ml Sweet Chili Mustard","SALSA AMAZON 355ML SWEET CHILI FRASCO","25118","7702097159137","7702097159137","FCO","FCO",1.000000,1,1,1,0,1,12596.64,14990.00,14990.00,"Lista 1: 14990.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7419,"Harina Karavansay Arroz X500gr Integral","HARINA KARAVAN ARROZ 500G INTEGRAL","28465","7707357440383","7707357440383","UND","UND",1.000000,17,17,17,0,17,10000.00,10500.00,10500.00,"Lista 1: 10500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7420,"Nature`s Heart X30gr Frutos Rojos Infusión","NATUR HEART INFUSION 30G 20U","18895","7502252482236","7502252482236","UND","UND",1.000000,0,0,0,0,0,8655.46,10300.00,10300.00,"Lista 1: 10300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7421,"Nature`s Heart X30gr Te Matcha  Infusión","NATUR HEART TE MATCHA 30G 20U","27849","7709729637193","7709729637193","UND","UND",1.000000,0,0,0,0,0,8655.46,10300.00,10300.00,"Lista 1: 10300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7422,"Almendra Francesa X50gr","ALMENDRA FRANCESA TRIUNFO 50G CUBIERTA DE CHOCOLATE","27719","7702386010545","7702386010545","CJA","CJA",1.000000,12,12,13,0,12,3025.21,3600.00,3600.00,"Lista 1: 3600.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7423,"Ensalada Campesina X170gr X2 unidades San Jorge","ENSALADA CAMP 170G 2U","28815","7702014156560","7702014156560","UND","UND",1.000000,0,0,0,0,0,8823.53,10500.00,10500.00,"Lista 1: 10500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7424,"Mantequilla Alpina Sin Sal X250gr","MANTEQUILLA ALPINA SIN SAL 250G","25760","7702001020133","7702001020133","UND","UND",1.000000,43,43,42,0,43,16386.55,19500.00,19500.00,"Lista 1: 19500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7425,"Wafer Cocosette X368gr Pague 7 Lleve 8","WAFER COCOSETTE 368G P7 L8","13468","7702024718727","7702024718727","PAQ","PAQ",1.000000,0,0,0,0,0,10756.30,12800.00,12800.00,"Lista 1: 12800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7426,"Gomas Grissly Aros X50 unidades X270gr","GOMAS GRISLY 270G AROS 50U","18099","7702011164681","7702011164681","UND","UND",1.000000,59,59,59,0,59,6806.72,8100.00,8100.00,"Lista 1: 8100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7427,"Mr Brown Milo X50gr","BROWNIE BROWN 50G MILO","28856","7705326839176","7705326839176","UND","UND",1.000000,0,0,0,0,0,3193.28,3800.00,3800.00,"Lista 1: 3800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7428,"Pan Bimbo Blanco X730gr","PAN BIMBO 730G BLANCO","28867","7705326023261","7705326023261","UND","UND",1.000000,116,116,115,0,116,8250.00,8250.00,8250.00,"Lista 1: 8250.00000000",192.168.0.231,ACTUALIZAR_STOCK
7429,"Wafer Mini Cocosette X400gr","WAFER COCOSETTE MINI 400G P7 L8","25150","7702024086185","7702024086185","UND","UND",1.000000,0,0,0,0,0,14201.68,16900.00,16900.00,"Lista 1: 16900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7430,"Tosh Infusión Manzanilla, Cidron, Jengibre y Maca X20 unidades","TOSH INFUSION 30G MANZANILLA CIDRON 20U","18934","7702032118939","7702032118939","CJA","CJA",1.000000,51,51,52,0,51,8394.96,9990.00,9990.00,"Lista 1: 9990.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7431,"Galletas Tosh Ajonjolí X2 tacos X406gr","TOSH GALLETA 406G 2TAC","26633","7702025148691","7702025148691","PAQ","PAQ",1.000000,0,0,0,0,0,9495.80,11300.00,11300.00,"Lista 1: 11300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7432,"Pescado Van Camp`s X225gr premium","PESCADO VANCAMPS 225G TOMATE","27540","722008000898","722008000898","UND","UND",1.000000,119,119,120,0,119,6050.42,7200.00,7200.00,"Lista 1: 7200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7433,"Trululu ChocoColores X30gr","GOMAS TRULULU 30G CHOCOCOLORES","28715","7702993044087","7702993044087","UND","UND",1.000000,46,46,46,0,46,1680.67,2000.00,2000.00,"Lista 1: 2000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7434,"Brevas La Coruña X250gr","BREVAS COSECHA 250G BOMBILLO","6051","7708566677874","7708566677874","UND","UND",1.000000,0,0,0,0,0,4789.92,5700.00,5700.00,"Lista 1: 5700.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7435,"Choco Stop rellenos de Arequipe X120gr X12 unidades","","27998","77028821536","27998","","",1.000000,SIN_MATCH,SIN_MATCH,9,0,SIN_MATCH,8235.29,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7436,"Choco Uvas Cheveres 90gr","CHOCOLATINA UVAS CHEVERE 90G","27632","7702088216375","7702088216375","CJA","CJA",1.000000,9,9,9,0,9,8823.53,10500.00,10500.00,"Lista 1: 10500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7437,"Chocolate Mont Blanc X80gr Chocolate Blanco","","20659","770207072921","20659","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,20084.03,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7438,"Choco Wafer Jet X20 unidades X80gr","","28873","770200786119","28873","","",1.000000,SIN_MATCH,SIN_MATCH,16,0,SIN_MATCH,8907.56,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7439,"Leche Condensada Colombina X90gr","","27531","7148483","27531","","",1.000000,SIN_MATCH,SIN_MATCH,75,0,SIN_MATCH,2900.00,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7440,"Mermelada de Piña San Jorge X200gr","MERMELADA SANJORGE 200G DOYPACK","4188","7702014640250","7702014640250","UND","UND",1.000000,61,61,61,0,61,4789.92,5700.00,5700.00,"Lista 1: 5700.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7441,"Chocolate Jumbo Mix X60gr","CHOCOLATINA JUMBO 60G MIX","18220","7702007009989","7702007009989","UND","UND",1.000000,17,17,29,0,17,4453.78,5300.00,5300.00,"Lista 1: 5300.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7442,"Chocolate Jumbo Flow Blanca X48gr","CHOCOLATINA JUMBO 48G FLOW BLANCA","18221","7702007039719","7702007039719","UND","UND",1.000000,24,24,26,0,24,3445.38,4100.00,4100.00,"Lista 1: 4100.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7443,"Chocolate Jumbo X282gr  Minis X16 unidades","CHOCOLATINA JUMBO 282G MINIS 16U","21577","7702007080766","7702007080766","UND","UND",1.000000,0,0,0,0,0,17731.09,21100.00,21100.00,"Lista 1: 21100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7444,"Cerezas La Coruña X500gr","CEREZAS CORUÑA 500G","27697","7702312020037","7702312020037","FCO","FCO",1.000000,5,5,5,0,5,16386.55,19500.00,19500.00,"Lista 1: 19500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7445,"Mezcla Pan de Bono X300gr","MEZCLA LEVAPAN 300G PAN DE BONO","27584","7702014162585","7702014162585","UND","UND",1.000000,36,36,36,0,36,7731.09,9200.00,9200.00,"Lista 1: 9200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7446,"Chocolatina Jumbo de Almendras X100gr","CHOCOLATINA JUMBO 100G ALMENDRA","19253","7702007212426","7702007212426","UND","UND",1.000000,28,28,40,0,28,7815.13,9300.00,9300.00,"Lista 1: 9300.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7447,"Chocolate Gol Coco X31gr","CHOCOLATINA GOL 31G COCO","21841","7702007039887","7702007039887","UND","UND",1.000000,38,38,74,0,38,1512.61,1800.00,1800.00,"Lista 1: 1800.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7448,"Mezcla de Pan de Yuca X300gr","MEZCLA LEVAPAN 300G PAN DE YUCA","27586","7702014501421","7702014501421","UND","UND",1.000000,34,34,34,0,34,7731.09,9200.00,9200.00,"Lista 1: 9200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7449,"Chocolatina Gol Mega Arequipe X46gr","CHOCOLATINA GOL 46G MEGA AREQUIPE","27931","7702007080667","7702007080667","UND","UND",1.000000,16,16,16,0,16,2689.08,3200.00,3200.00,"Lista 1: 3200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7450,"Chocolate GoloChips X20gr","CHOCOLATINA TIKYS GOLOCHIPS","21129","7702007082029","7702007082029","UND","UND",1.000000,96,96,97,0,96,1680.67,2000.00,2000.00,"Lista 1: 2000.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7451,"Chocolatina Jet Leche X45gr Tradicional","CHOCOLATINA JET 45G LECHE TRADICIONAL 1U","19252","7702007079470","7702007079470","UND","UND",1.000000,40,40,40,0,40,4705.88,5600.00,5600.00,"Lista 1: 5600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7452,"Chocolatina Jet Leche X25gr Tradicional","CHOCOLATINA JET 25G ORIGINAL 1U","18243","7702007080681","7702007080681","UND","UND",1.000000,49,49,48,0,49,3529.41,4200.00,4200.00,"Lista 1: 4200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7453,"Durazno en Almíbar  Cooratiendas X820gr","DURAZNO COORATIENDAS 820G MITAD","23999","7703672010003","7703672010003","UND","UND",1.000000,130,130,130,0,130,9159.66,10900.00,10900.00,"Lista 1: 10900.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7454,"Chocolate Jet Burbuja CrujiVainilla X50gr","CHOCOLATINA JET 50G CRUJI VAINILLA","19789","7702007055986","7702007055986","UND","UND",1.000000,32,32,32,0,32,5210.08,6200.00,6200.00,"Lista 1: 6200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7456,"Galletas Vitad Vainilla X30gr X 4 unidades","GALLETA VITAD 30G 4U","27946","7709552851612","7709552851612","UND","UND",1.000000,56,56,56,0,56,8361.34,9950.00,9950.00,"Lista 1: 9950.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7457,"Papas Margarita De Todito X290gr BBQ","","13063","770218905986","13063","","",1.000000,SIN_MATCH,SIN_MATCH,13,0,SIN_MATCH,13025.21,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7458,"Papas Margarita Alitas BBQ X120gr Clásica","PASABOCAS MARGARITA 120G","16993","7702189051455","7702189051455","UND","UND",1.000000,47,47,48,0,47,6722.69,8000.00,8000.00,"Lista 1: 8000.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7459,"Papas Margarita Natural X105gr","PASABOCAS MARGARITA 105G","23730","7702189053787","7702189053787","UND","UND",1.000000,73,73,72,0,73,5882.35,7000.00,7000.00,"Lista 1: 7000.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7460,"Papas Margarita de Pollo X75gr","","27204","772189056740","27204","","",1.000000,SIN_MATCH,SIN_MATCH,0,0,SIN_MATCH,3193.28,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7461,"Papas Pringles Queso  X124gr","PASABOCAS PRINGLES 124G TARRO","25440","038000184956","038000184956","UND","UND",1.000000,0,0,0,0,0,13697.48,16300.00,16300.00,"Lista 1: 16300.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7463,"Papas Vitad Naturales Sin Gluten X110gr","PASABOCAS VITAD 110G","27941","7707823649562","7707823649562","UND","UND",1.000000,0,0,0,0,0,6890.76,8200.00,8200.00,"Lista 1: 8200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7464,"Galletas Vitad Chocolate X120gr X4 unidades","GALLETA VITAD 120G 4U","28005","7709552851698","7709552851698","PAQ","PAQ",1.000000,0,0,0,0,0,8613.45,10250.00,10250.00,"Lista 1: 10250.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7465,"Muii Capricho Arequipe X35gr","CAPRICHO MUII 35G AREQUIPE","29089","7708237583787","7708237583787","UND","UND",1.000000,2,2,2,0,2,2184.87,2600.00,2600.00,"Lista 1: 2600.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7466,"Muii Trufas de Brownie X2 Unidades","TRUFAS BROWNIE MUII CHOCOLATE","29085","7708237583596","7708237583596","UND","UND",1.000000,13,13,13,0,13,2605.04,3100.00,3100.00,"Lista 1: 3100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7467,"Muii Alfajor Chocolate Negro X55gr","ALFAJOR MUII 55G CHOCOLATE NEGRO","29087","7709019867538","7709019867538","UND","UND",1.000000,1,1,1,0,1,2689.08,3200.00,3200.00,"Lista 1: 3200.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7468,"Muii Alfajor Chocolate Blanco X55gr","ALFAJOR MUII 55G CHOCOLATE BLANCO","29088","7709019867590","7709019867590","UND","UND",1.000000,0,0,0,0,0,2857.14,3400.00,3400.00,"Lista 1: 3400.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7469,"Muii Trufas de Brownie Chocolate Blanco X60 Gr","TRUFAS BROWNIE MUII RED VELVET","29086","7709019867507","7709019867507","UND","UND",1.000000,26,26,26,0,26,2605.04,3100.00,3100.00,"Lista 1: 3100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7470,"Gaseosa Pepsi X2.5 ml","","11391","770219407675","11391","","",1.000000,SIN_MATCH,SIN_MATCH,61,0,SIN_MATCH,4663.87,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7471,"Gaseosa Uva X1.5ml","UVA POSTOBON 1.5LT","28267","7702090029550","7702090029550","FCO","FCO",1.000000,22,22,22,0,22,3781.51,4500.00,4500.00,"Lista 1: 4500.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7472,"Gaseosa Manzana X1.5ml","MANZANA POSTOBON 1.5LT","28271","7702090001563","7702090001563","FCO","FCO",1.000000,43,43,43,0,43,4033.61,4800.00,4800.00,"Lista 1: 4800.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7473,"Gaseosa Coca Cola X1.5ml","COCA COLA 1.5LT","13542","7702535024423","7702535024423","UND","UND",1.000000,594,594,592,0,594,4537.82,5400.00,5400.00,"Lista 1: 5400.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7474,"Agua Cristal Con Válvula X1L","AGUA CRISTAL 1LT VALVULA","24406","7702090069761","7702090069761","PAQ","PAQ",1.000000,103,103,104,0,103,2600.00,2600.00,2600.00,"Lista 1: 2600.00000000",192.168.0.231,ACTUALIZAR_STOCK
7476,"Gaseosa Coca Cola X1litro","COCA COLA 1LT ORIGINAL","15384","7702535001721","7702535001721","FCO","FCO",1.000000,118,118,144,0,118,3781.51,4500.00,4500.00,"Lista 1: 4500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7477,"Gaseosa Quatro X1.5ml Toronja","QUATRO 1.5LT TORONJA","14741","7702535011706","7702535011706","UND","UND",1.000000,146,146,171,0,146,3445.38,4100.00,4100.00,"Lista 1: 4100.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7478,"Maní Mix Arándonos X450gr","","21844","","21844","","",1.000000,SIN_MATCH,SIN_MATCH,41,0,SIN_MATCH,19663.87,SIN_PRECIO,SIN_PRECIO,"",192.168.0.231,PRODUCTO PARA CREAR
7479,"Gaseosa Coca Cola en Lata X269ml","COCA COLA 269ML ORIGINAL 1U LATA","21271","7702535021712","7702535021712","TAR","TAR",1.000000,16,16,27,0,16,2521.01,3000.00,3000.00,"Lista 1: 3000.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7480,"Gaseosa Uva X2.5l","UVA POSTOBON 2.5LT","23435","7702090001259","7702090001259","FCO","FCO",1.000000,16,16,16,0,16,5042.02,6000.00,6000.00,"Lista 1: 6000.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7481,"Gaseosa Coca Cola + Agua Saborizada de Manzana X1500ml","COCA COLA+AGUA MANZANA 1.5LT 2U","28552","7702535032725","7702535032725","OFE","OFE",1.000000,0,0,0,0,0,6806.72,8100.00,8100.00,"Lista 1: 8100.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7482,"Pony Malta Go  X200ml X6 unidades","PONY MALTA 200ML GO 6U PET","27954","7702004025791","7702004025791","UND","UND",1.000000,297,297,301,0,297,7731.09,9200.00,9200.00,"Lista 1: 9200.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
7483,"Agua Brisa x280ml  X6 unidades","AGUA BRISA 280ML 6U","26577","7702535019764","7702535019764","UND","UND",1.000000,0,0,0,0,0,4789.92,5700.00,5700.00,"Lista 1: 5700.00000000",192.168.0.231,ACTUALIZAR_PRECIO
7484,"Agua Brisa X1litro","AGUA BRISA 1LT","20318","7702535013830","7702535013830","UND","UND",1.000000,185,185,187,0,185,2200.00,2200.00,2200.00,"Lista 1: 2200.00000000",192.168.0.231,ACTUALIZAR_STOCK
7485,"Coca Cola Zero X6 unidades X250ml","COCA COLA 250ML MINI ZERO 6U PET","28751","7702535029459","7702535029459","UND","UND",1.000000,2,2,7,0,2,6302.52,7500.00,7500.00,"Lista 1: 7500.00000000",192.168.0.231,ACTUALIZAR_STOCK_PRECIO
